Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778406829263
Timestamp end: 1778408629639

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      280.7   129.4    74.4   126.9   141.6   266.2   329.7   362.5   384.8   409.3   440.2   489.3   583.2   743.3  3773.1  61835.8    61935
read      283.4   121.3    74.4   129.6   144.8   276.3   334.7   364.4   384.4   405.5   433.4   475.1   555.3   729.4  2430.0  50293.6    50216
read      283.7   126.7    74.4   128.6   144.1   265.7   328.7   363.4   387.8   415.5   451.0   504.0   605.2   774.1  2233.5  72467.2    72251
read      283.4   133.5    74.4   128.4   144.0   265.6   328.8   362.9   386.9   414.5   449.8   502.3   599.4   741.8  3328.5  71765.0    71798
read      277.9    92.1    86.8   154.3   173.1   277.7   309.4   325.6   338.7   354.0   373.0   402.1   468.2   666.9  2600.5  19662.4    19701
read      276.7    96.4    80.4   144.8   162.0   278.7   313.7   332.3   345.2   362.3   382.6   413.1   478.9   591.2  3622.5  25056.6    24952
read      288.7   141.8    74.4   129.3   145.6   270.6   332.9   367.3   392.1   421.3   459.5   515.2   623.5   801.5  2778.2  81742.0    81838
read      276.7    93.7    80.4   141.8   158.7   279.3   316.1   335.6   349.0   366.1   387.0   417.8   481.2   584.2  1921.4  26589.8    26648
read      276.1    90.8    80.4   144.0   161.1   277.7   313.4   332.3   345.6   363.1   383.5   412.7   475.7   593.6  2330.4  24769.6    24837
read      278.4   113.0    80.4   139.9   156.2   281.0   318.9   339.9   354.9   371.5   393.0   423.9   489.5   589.0  2915.0  29402.8    29420
read      517.1   257.2    80.4   183.8   232.1   487.3   559.0   606.2   653.1   757.0   900.8  1016.2  1172.6  1428.7  7113.2 103727.2   103882
read      280.3   126.7    74.4   124.6   140.0   263.0   327.1   361.0   384.9   411.8   446.8   499.4   603.6   779.0  2385.8  70300.4    70314
read      281.3   126.1    74.4   126.3   141.5   266.6   330.7   363.1   385.4   410.3   441.8   492.0   589.0   773.2  3020.2  61709.4    61679
read      282.6   114.2    80.4   130.7   145.9   276.4   334.5   363.0   382.4   403.3   431.1   472.7   552.8   679.7  1455.5  49503.0    49557
read      277.1   181.2    86.8   149.2   167.0   271.4   303.5   319.4   333.0   347.6   370.1   403.5   497.2  1873.3  8370.2  19290.2    19325
read      249.6   130.9    93.8   157.1   172.1   244.6   268.6   282.1   292.0   304.0   318.7   345.8   414.0  1086.9  5725.9   9158.2     9128
read      369.0   194.9    74.4   144.0   167.0   334.4   416.1   464.9   501.5   545.5   606.3   715.5   990.9  1290.7  4014.9  95006.6    94933
read      280.3    88.8    80.4   146.5   163.9   281.7   316.7   336.6   350.9   368.6   390.5   423.0   494.4   596.5  1376.4  24382.6    24327
read      291.1   144.4    74.4   129.7   145.5   273.2   336.9   371.4   395.7   424.6   462.3   520.6   632.6   837.2  3390.1  72013.8    71896
read      446.7   271.3    74.4   148.7   174.7   397.1   516.9   573.1   612.8   663.1   748.7  1004.0  1254.5  1476.3  7178.8  93795.2    93771
read      273.7    89.0    86.8   148.9   166.9   274.4   306.8   322.9   336.3   351.2   371.8   402.3   471.2   588.1  2938.0  20471.8    20452
read      287.2   135.8    80.4   135.2   150.8   284.3   335.5   361.9   380.2   400.5   427.0   466.9   549.0   686.7  3848.6  42351.2    42338
read      289.1   133.6    74.4   129.3   145.1   271.5   334.7   369.5   393.9   422.7   460.0   515.9   625.2   785.1  2816.7  72764.0    72627
read      289.8   126.7    74.4   129.3   145.3   271.9   334.0   368.9   394.1   424.2   463.5   522.2   635.5   807.0  1364.9  80393.0    80603
read      291.1   142.7    80.4   132.6   148.5   281.5   339.9   370.7   391.7   415.5   445.9   493.4   584.4   808.1  4634.5  49125.6    49049
read      347.3   186.6    80.4   139.3   159.6   311.5   388.1   433.9   469.2   511.7   569.6   673.3  1008.8  1291.9  2846.1  92584.4    92305
read      285.8   122.5    80.4   129.8   144.9   274.5   335.9   367.6   389.2   413.5   444.5   494.2   588.4   746.4  2544.2  56909.8    56889
read      292.1   134.2    74.4   130.1   146.5   274.3   336.2   370.6   395.6   425.7   464.8   525.8   641.3   832.8  3417.2  77984.6    78036
read      286.2   134.0    80.4   128.3   143.7   269.6   333.1   366.9   390.5   417.7   453.0   505.9   612.4   791.5  2777.0  71786.4    71583
read      288.0   135.6    74.4   129.2   144.6   270.7   334.1   368.1   392.3   420.8   457.6   512.4   623.7   794.7  2342.1  72674.4    72609
read      545.1   281.7    80.4   198.5   250.1   510.7   603.4   656.4   700.4   770.1   916.2  1095.6  1292.5  1541.1  7307.0 107418.0   107382
read      333.8   175.2    74.4   135.5   153.9   303.3   375.9   419.5   453.1   494.3   547.8   638.5   922.6  1189.7  3118.3  86562.0    86530
read      269.4    87.0    86.8   153.4   172.6   268.1   297.4   313.0   323.6   338.9   358.7   389.8   459.8   757.0  2339.6  16464.8    16550
read      301.9   145.8    74.4   132.2   149.5   282.6   346.2   382.6   408.2   439.5   481.9   545.0   675.4   887.5  2885.1  84800.2    84534
read      283.7   126.0    74.4   127.6   142.6   266.6   330.7   364.2   387.7   414.8   450.1   503.9   611.4   778.3  2224.0  72624.4    72631
read      287.4   122.6    74.4   132.3   147.6   280.5   338.3   367.5   387.6   409.9   438.1   485.2   575.7   717.1  2454.2  49265.6    49291
read      287.3   136.9    74.4   129.3   144.4   271.6   335.4   368.7   391.8   418.4   452.6   503.5   607.2   809.1  3792.7  62343.2    62175
read      294.5   131.2    74.4   130.9   147.6   276.8   339.3   374.3   399.6   430.1   469.7   529.7   640.5   819.2  1977.8  80169.0    80213
read      266.7    85.1    86.8   152.4   170.2   265.9   295.3   310.9   320.8   336.4   355.7   387.1   449.9   614.4  3022.7  16499.0    16566
read      286.5   129.0    74.4   130.1   145.3   275.6   336.1   367.4   389.2   413.7   444.6   492.8   584.7   749.2  3023.6  53936.4    53985
read      510.8   304.5    74.4   161.1   195.8   471.0   577.2   633.6   681.9   756.0   900.2  1092.9  1336.1  1611.3  7438.7 101892.0   101949
read      280.6    96.7    80.4   145.6   162.9   280.5   317.0   337.6   352.4   369.9   391.8   424.6   500.0   835.0  1995.0  24219.0    24076
read      288.9   128.9    80.4   130.9   146.2   279.0   339.4   370.1   391.3   415.5   446.3   494.7   589.7   774.7  2547.5  52509.8    52574
read      524.9   305.0    74.4   169.7   207.5   497.5   588.3   635.0   676.0   742.8   959.7  1125.2  1312.9  1603.0  7359.5 106300.8   106271
read      562.4   297.7    80.4   183.9   233.1   535.2   620.9   671.2   716.0   800.0   985.7  1139.9  1337.6  1594.3  7341.5 105639.0   105451
read      426.5   285.1    80.4   140.6   162.4   369.0   501.5   556.3   592.5   637.4   719.8   989.3  1224.0  1492.3  7382.4  86310.0    86087
read      279.9   101.3    80.4   138.2   154.4   278.5   319.1   341.5   358.5   377.8   402.0   443.3   543.4   741.9  1961.6  28992.2    29108
read      508.4   307.7    74.4   157.2   188.5   480.4   589.1   636.2   674.0   728.6   909.8  1139.2  1347.8  1587.8  7349.2 101048.8   101115
read      330.5   184.7    74.4   133.1   150.7   296.7   370.1   413.0   446.2   488.2   544.0   641.5   985.4  1264.3  3225.0  74301.4    74326
read      285.7   132.3    74.4   128.0   143.4   268.2   330.5   364.8   389.1   417.2   454.0   509.5   621.9   793.2  3815.7  75877.0    75832
read      353.2   192.7    80.4   140.6   161.6   318.3   394.7   440.4   475.5   520.3   580.9   688.2   981.6  1308.5  3920.0  95067.2    94901
read      265.9    85.1    80.4   154.0   172.2   264.8   292.6   307.9   317.9   332.3   350.1   381.3   447.4   642.8  3045.7  15786.6    15809
read      284.0   102.8    80.4   142.6   159.4   284.9   323.7   344.8   360.5   377.7   400.3   435.2   518.8   717.3  2370.0  28852.4    28874
read      287.4   119.0    80.4   131.1   146.4   279.5   338.0   368.1   389.0   412.6   442.9   490.5   581.6   720.7  1980.7  51912.0    51882
read      288.8   110.0    80.4   141.2   157.7   290.0   333.5   357.0   373.1   392.3   415.8   453.4   534.0   664.9  1174.5  32635.2    32653
read      287.8   115.8    74.4   134.7   150.2   285.4   337.3   364.5   383.0   402.8   429.7   469.5   549.7   684.8  2426.2  41749.8    41676
read      286.3   128.5    74.4   128.7   143.9   271.5   335.0   368.4   391.8   418.7   453.2   503.9   601.3   742.7  1631.8  62849.6    63019
read      476.9   294.5    80.4   151.4   179.0   440.9   551.5   599.9   636.5   690.1   858.7  1074.6  1275.0  1557.8  7331.2  99065.8    99164
read      290.2   125.3    80.4   133.6   149.2   283.4   339.1   368.5   388.8   411.6   440.8   488.8   587.7   798.2  2387.7  46992.0    47055
read      286.0   128.6    74.4   128.3   143.7   271.8   334.1   367.2   390.3   416.7   450.7   503.1   605.9   768.7  1966.2  62420.6    62394
read      463.5   282.6    74.4   146.5   172.3   424.8   531.0   582.0   623.8   688.8   870.9  1037.8  1232.8  1493.7  7209.2  98455.0    98519
read      286.0   107.8    80.4   140.6   157.0   286.9   329.4   352.4   369.0   388.1   410.5   446.1   521.5   643.4  3481.7  32070.0    32122
read      288.3   126.1    74.4   132.2   147.6   279.4   337.9   367.8   388.6   412.0   441.7   489.5   583.8   783.7  3035.2  49520.6    49464
read      281.5    92.5    86.8   146.6   164.7   282.1   317.7   338.0   352.5   369.4   391.1   424.0   497.6   617.9  1976.2  24019.2    24034
read      294.4   132.5    74.4   131.1   147.6   275.7   338.9   374.0   399.4   429.9   469.1   530.6   647.0   903.4  2040.9  77451.8    77363
read      395.5   252.7    74.4   142.7   164.7   340.2   442.2   503.7   546.4   595.9   664.0   844.8  1206.3  1470.2  7116.8  91606.6    91698
read      292.6   113.6    80.4   139.7   155.7   290.7   341.2   367.4   385.4   404.5   431.1   470.7   557.9   722.1  2590.4  39041.6    38997
read      319.0   156.1    74.4   135.8   154.4   295.9   363.1   400.8   429.7   465.4   512.6   589.7   771.8  1056.9  2375.5  86011.6    86028
read      304.7   148.0    74.4   131.9   149.4   283.7   348.5   385.8   412.2   444.1   487.2   551.5   705.5  1151.3  2704.9  83090.0    83012
read      266.4    87.2    86.8   155.6   174.6   264.4   292.2   307.3   317.3   331.8   350.5   381.8   449.6   936.2  3114.0  14987.0    15024
read      288.7   132.4    80.4   130.6   145.7   276.5   338.4   370.2   392.3   417.5   449.9   500.4   599.2   797.4  3930.5  56548.8    56640
read      504.4   311.5    74.4   154.5   184.6   465.1   579.5   635.9   681.8   746.7   924.8  1124.9  1363.8  1631.1  7353.9  97417.0    97362
read      573.2   316.6    80.4   185.9   234.8   539.4   641.9   701.0   745.9   817.3   973.6  1168.2  1434.2  1734.8  7410.0 107410.8   107412
read      333.3   194.1    80.4   133.1   150.7   299.7   373.8   417.9   451.7   493.7   548.2   646.6   963.2  1262.6  6261.5  65337.6    65030
read      297.2   135.6    74.4   131.1   148.0   279.9   342.2   376.9   402.0   432.6   473.0   534.7   654.1   858.0  3017.2  79343.2    79278
read      287.8   120.0    80.4   131.5   147.1   281.3   338.1   367.5   387.7   410.0   438.3   484.7   574.2   729.6  2019.4  47613.0    47544
read      491.6   292.7    80.4   157.4   188.8   458.0   563.6   613.2   650.4   707.9   880.7  1089.5  1284.6  1562.9  7308.9 105230.8   105368
read      297.3   143.1    74.4   130.2   145.8   280.4   343.3   377.6   401.7   430.9   468.8   531.6   700.9  1024.3  3071.1  58108.6    58181
read      287.1   134.5    80.4   129.8   145.0   273.8   336.6   369.0   390.9   416.1   449.0   498.7   591.8   791.0  2540.4  57074.0    56960
read      267.2    80.5    86.8   156.5   175.1   265.5   294.0   309.5   319.6   334.7   353.4   384.5   450.2   602.9  2004.4  14858.4    14849
read      287.4   128.0    74.4   129.2   144.6   271.9   336.1   369.9   393.2   420.1   454.6   506.0   606.5   761.4  2084.8  63879.8    63672
read      288.5   119.4    80.4   132.8   148.4   281.8   340.0   369.2   389.2   411.5   439.8   485.5   574.3   691.8  1951.9  48505.0    48289
read      262.6    96.8    80.4   160.0   177.9   258.7   285.4   299.1   310.1   321.0   340.3   369.4   435.2  1084.0  3449.3  11848.6    11797
read      253.7    87.2    86.8   157.9   175.3   250.1   274.4   288.5   297.5   310.1   324.5   354.0   422.9  1044.6  3062.7  10832.0    10781
read      288.1   121.9    80.4   132.6   148.2   281.1   337.3   366.2   386.5   409.2   438.9   487.1   580.9   757.5  2906.4  49115.0    49362
read      490.0   299.4    80.4   156.7   187.2   453.0   566.4   615.8   652.1   704.1   863.2  1107.9  1307.9  1555.0  7346.6 101971.4   102119
read      290.0   129.1    74.4   132.9   148.6   282.8   337.3   365.5   385.7   408.5   439.0   490.4   605.7   857.1  3396.3  46191.2    46213
read      480.7   309.8    80.4   150.0   176.6   424.6   559.6   620.9   665.7   725.4   846.2  1101.5  1365.9  1658.9  7351.3  96940.0    97025
read      268.9    92.4    86.8   149.2   167.3   266.7   297.4   313.8   325.6   341.4   363.0   396.8   479.9   756.6  2681.4  18366.4    18351
read      268.5    91.0    86.8   145.5   163.2   268.6   300.6   316.6   329.2   344.2   365.3   397.0   468.6   626.0  3247.8  21397.4    21426
read      288.1   115.9    74.4   134.5   150.1   284.6   337.0   364.1   383.1   404.0   432.4   476.8   568.3   718.1  1924.4  42979.4    43013
read      286.4   130.3    74.4   128.5   143.8   270.2   332.5   366.1   390.1   418.1   454.9   508.5   617.4   764.1  2922.2  67272.2    67376
read      286.9   110.6    80.4   137.8   153.6   286.4   331.6   355.8   372.4   392.8   418.5   458.5   543.0   775.7  2299.3  35896.4    36043
read      237.7   136.9    93.8   156.9   170.0   229.2   250.0   262.2   270.9   282.3   296.6   320.9   412.0  1326.0  7409.6   6269.2     6255
read      510.9   311.1    74.4   162.7   195.9   462.5   591.8   651.9   693.9   747.8   861.8  1132.8  1402.0  1718.5  7325.0 102048.8   102499
read      279.4   105.5    80.4   141.4   158.3   277.7   315.3   335.8   350.6   368.8   392.8   431.3   543.4   808.8  2560.6  26217.6    26263
read      286.4   124.8    80.4   129.8   145.0   274.4   335.6   366.8   388.4   413.1   446.2   497.8   593.9   771.3  2597.5  56906.6    56974
read      284.9   115.5    80.4   134.7   150.4   282.7   332.0   358.3   376.0   396.8   423.6   465.2   545.9   675.5  3183.4  40814.8    40869
read      287.4   127.7    74.4   132.7   148.4   281.8   335.8   363.2   382.6   404.3   434.1   480.9   575.1   738.2  3599.5  46546.6    46514
read      251.8    81.7    86.8   155.3   172.3   247.7   273.5   287.7   296.7   309.7   324.6   355.1   426.4  1041.4  3177.8  11363.8    11431
read      286.4   126.5    80.4   129.4   144.7   273.8   335.4   367.4   389.7   415.3   448.6   499.4   596.5   774.2  2102.1  58394.2    58600
read      286.8   135.1    74.4   128.4   143.7   269.3   333.1   367.2   391.2   419.2   455.3   509.5   622.6   822.2  2741.9  67973.2    68058
read      288.2   132.9    74.4   130.2   145.7   277.6   337.3   368.6   390.1   414.8   446.8   497.4   593.8   787.0  3402.7  54477.4    54502
read      287.5   132.1    74.4   129.4   144.9   272.7   335.7   368.9   391.7   418.2   453.2   505.6   611.2   763.9  2505.2  63911.8    64022
read      287.1   119.6    74.4   130.9   146.1   277.5   336.5   366.9   388.5   413.3   445.3   496.1   591.0   729.0  1615.5  52163.2    52142
read      487.9   307.3    74.4   151.6   179.3   439.4   564.6   622.8   667.8   731.5   882.8  1101.5  1356.8  1641.0  7350.3 101302.4   101375
read      288.7   117.8    74.4   134.6   150.4   283.8   335.2   362.4   381.1   402.3   431.1   476.2   596.4   845.8  2024.0  40679.8    40606
read      286.6   118.0    74.4   132.7   148.4   280.9   337.3   365.9   385.2   406.0   434.0   478.9   567.8   699.7  1651.2  47346.0    47485
read      288.5   119.8    80.4   132.4   148.2   281.8   338.2   367.6   387.9   410.5   439.6   488.2   581.1   752.5  2436.3  48901.6    48977
read      286.6   108.5    80.4   136.4   152.1   285.6   334.2   360.2   377.7   398.0   423.9   463.0   544.0   668.2  1913.6  38696.6    38615
read      293.9   143.5    74.4   129.6   145.9   275.0   337.0   372.1   397.6   428.2   468.2   531.0   656.7   986.0  4448.3  80205.2    80279
read      289.0   133.7    74.4   128.6   144.3   270.6   333.2   368.1   393.5   423.4   461.6   519.0   634.3   850.2  2932.1  75833.4    75843
read      289.4   136.5    74.4   129.3   144.7   272.4   335.3   369.4   393.4   421.9   458.8   515.5   628.6   994.7  2752.1  67290.2    67095
read      285.7   109.2    80.4   134.7   150.4   283.9   333.9   360.5   378.5   399.4   426.7   466.8   548.3   688.9  1393.8  41317.4    41325
read      287.9   123.2    80.4   130.2   145.5   276.7   337.4   369.2   391.1   416.2   448.8   499.8   596.5   783.2  1933.1  55623.8    55752
read      310.7   153.9    74.4   134.4   152.2   289.6   354.1   391.3   419.0   453.2   498.1   566.4   716.4  1062.1  3352.0  85465.2    85561
read      260.5    73.0    86.8   154.0   172.3   258.9   286.8   301.3   311.9   323.5   342.4   371.8   439.1   633.0  2082.9  14304.8    14194
read      305.5   145.9    80.4   132.8   150.7   285.0   347.7   385.1   411.8   444.7   488.8   555.5   701.0   971.9  2373.2  88058.6    88002
read      342.9   201.1    74.4   137.9   157.2   308.5   383.3   427.9   462.5   504.7   562.3   663.4   976.7  1273.7  4791.3  90444.8    90515
read      527.1   284.7    74.4   185.1   228.9   496.6   584.4   631.9   673.2   740.7   917.9  1086.9  1272.4  1551.4  7375.9 109393.4   109283
read      289.8   174.3    80.4   141.3   158.3   280.5   320.1   343.2   360.8   381.3   408.5   461.6   641.2  1700.3  8006.2  26646.2    26699
read      286.7   107.3    80.4   138.0   153.7   285.7   333.2   358.6   375.8   396.3   421.9   460.6   540.7   663.8  2000.6  37358.8    37400
read      274.1   125.1    80.4   150.4   168.9   272.0   304.3   320.1   333.9   349.0   370.2   401.0   469.7   714.8  6037.8  19307.2    19307
read      256.0   108.9    93.8   156.8   174.7   251.1   276.8   291.4   301.6   313.9   331.0   360.9   431.9  1062.2  4979.0  11579.4    11527
read      294.7   136.5    74.4   131.2   148.5   276.7   338.8   373.3   398.5   428.6   467.2   527.8   640.7   832.2  3118.0  83722.6    83787
read      274.7    88.1    86.8   146.5   164.5   275.3   308.9   326.4   340.3   356.7   376.1   406.8   474.9   592.4  2312.8  22290.2    22209
read      289.3   131.4    80.4   129.6   145.7   272.1   335.2   369.7   393.8   422.1   459.3   514.7   625.9   801.7  2252.3  75222.2    75169
read      287.4   132.0    74.4   129.1   144.9   269.8   332.5   366.9   391.3   419.8   456.9   511.0   620.2   800.2  3058.5  74156.8    73833
read      433.7   257.0    80.4   154.0   180.8   382.0   490.0   548.0   589.5   639.8   724.3   960.3  1225.6  1466.4  7139.1  94558.4    94641
read      288.6   136.3    74.4   130.4   145.9   273.6   336.7   369.8   393.0   419.4   453.2   504.2   609.0   799.1  3349.2  61322.2    61338
read      362.4   208.8    80.4   142.0   163.1   321.0   402.9   452.9   490.6   536.0   596.6   713.8  1081.3  1380.8  5132.6  91844.2    91825
read      297.9   133.7    80.4   132.6   149.5   280.4   343.9   378.9   403.2   433.3   472.5   532.9   651.4   907.1  1936.1  77358.0    77235
read      287.5   108.2    80.4   137.0   152.8   287.2   334.0   358.9   375.9   396.4   422.6   462.6   549.0   737.8  1868.5  37251.6    37257
read      286.7   102.4    80.4   140.4   156.7   288.1   329.7   352.3   368.8   388.3   411.9   450.1   536.3   675.0  1887.0  31946.2    32057
read      497.4   262.8    80.4   174.2   214.4   463.0   547.2   596.5   641.9   731.7   886.3  1015.3  1186.5  1466.2  7156.8 108538.6   108618
read      306.4   153.8    80.4   131.2   147.9   283.2   349.7   386.9   413.9   447.3   492.1   564.7   786.1  1092.5  3334.8  72825.4    72930
read      286.6   117.6    74.4   132.9   148.4   283.5   336.0   363.2   381.7   402.2   429.7   471.3   564.6   748.6  2642.1  43770.6    43714
read      299.1   131.3    74.4   132.5   150.1   281.0   343.1   378.4   403.7   435.0   475.6   537.8   662.3   859.6  1652.8  87344.4    87369
read      287.8   129.2    74.4   129.7   145.1   275.1   336.9   369.1   391.4   416.9   449.5   499.6   600.2   897.6  2513.9  56557.8    56640
read      385.2   216.8    74.4   144.4   168.0   341.1   431.0   483.2   521.7   570.9   643.4   801.2  1089.2  1370.2  3938.1  97471.2    97360
read      288.9   130.2    80.4   129.4   145.2   271.0   333.1   367.9   392.8   422.1   460.3   517.4   631.0   809.5  2570.3  79868.0    79788
read      254.9    82.2    93.8   157.0   175.1   251.0   275.5   290.2   300.1   312.6   329.3   361.0   431.3  1038.4  3016.1  11415.0    11352
read      294.1   139.9    74.4   131.1   148.3   275.7   336.9   371.3   396.3   426.7   465.7   525.9   643.4   939.9  3192.9  87938.6    87962
read      290.3   122.4    80.4   136.8   152.5   288.8   338.7   364.5   382.4   402.3   429.2   469.7   562.3   756.6  3319.3  40652.2    40663
read      287.3   127.1    74.4   129.6   144.9   274.7   337.3   369.4   391.6   417.0   449.5   500.2   600.9   789.1  2000.4  59304.4    59386
read      289.8   129.2    80.4   133.1   148.9   283.2   339.5   368.6   388.8   411.3   439.5   486.8   584.5   780.3  3373.9  48458.2    48302
read      276.5    92.2    80.4   151.7   170.6   274.8   306.6   322.3   336.5   352.2   372.5   407.3   500.5   853.3  1999.6  19478.6    19398
read      299.7   139.2    74.4   133.1   150.4   280.6   343.7   379.1   403.5   434.4   475.8   539.7   670.0   951.2  2541.9  82272.0    82197
read      295.0   144.5    80.4   130.8   147.1   274.8   340.0   375.9   401.3   431.1   470.0   531.4   653.5   918.4  3933.6  77490.2    77387
read      289.7   137.2    74.4   129.6   145.3   271.0   335.2   370.2   394.5   423.3   460.8   518.8   635.1   907.5  2600.2  72982.2    72753
read      255.5   115.7    93.8   159.4   175.2   244.1   268.8   283.0   293.4   307.9   328.5   373.3   534.0  1304.2  4794.9   7758.8     7720
read      290.2   115.6    80.4   134.0   149.7   286.0   340.4   368.4   387.9   409.7   437.0   484.9   585.3   745.5  1922.1  46162.2    46279
read      296.0   134.3    80.4   136.0   151.9   291.7   342.5   368.9   387.8   409.3   438.4   491.3   622.9  1095.8  3472.1  42023.0    42102
read      314.3   145.9    80.4   137.5   156.0   293.9   358.3   395.1   422.7   456.4   501.0   569.8   721.6   995.3  2182.3  90992.8    90892
read      294.4   133.7    80.4   136.7   152.8   291.7   341.0   366.8   385.3   405.9   434.4   482.2   595.6   861.6  4448.1  39979.6    39976
read      305.8   193.1    80.4   132.4   148.4   285.1   350.2   384.1   407.3   435.4   474.3   541.8   738.3  1857.7  7744.8  61156.4    61084
read      278.7    89.5    86.8   156.4   176.5   274.5   305.1   320.3   334.4   350.1   372.8   413.5   529.6   866.4  2315.7  16730.8    16735
read      288.6   113.7    74.4   133.5   149.1   285.2   339.5   367.3   386.6   407.9   435.2   480.2   571.1   720.5  1294.5  45786.6    45909
read      285.7   104.8    80.4   142.1   159.4   286.8   325.2   345.7   362.0   380.0   402.7   440.1   535.5   739.0  2537.5  28892.0    28976
read      301.9   143.5    74.4   133.1   150.4   281.0   344.6   381.3   407.1   439.2   482.1   544.5   683.5  1083.3  2677.1  84746.4    84704
read      509.9   279.8    80.4   175.2   217.0   474.0   565.6   621.1   670.7   750.3   886.1  1028.0  1238.2  1652.1  7309.2 101899.6   101822
read      353.6   169.0    74.4   144.7   167.3   325.6   400.6   444.5   477.8   519.0   574.8   665.0   865.4  1123.6  2077.6  92497.4    92571
read      267.1   102.5    80.4   159.7   179.3   261.0   288.6   303.7   314.8   329.7   351.1   389.0   483.4  1035.7  3763.7  12090.8    12106
read      290.2   134.8    80.4   130.3   145.7   277.6   341.0   372.6   394.2   419.3   451.9   502.9   610.5   828.7  3395.4  58542.0    58568
read      288.8   127.8    74.4   131.0   146.4   281.0   340.0   369.9   390.6   414.0   443.9   492.1   587.3   791.8  2506.5  51247.6    51319
read      278.1    82.2    86.8   150.6   169.5   279.1   311.1   328.5   341.7   358.2   378.0   408.4   482.9   611.3  1215.6  21428.4    21556
read      271.6   112.9    93.8   159.0   178.4   266.8   294.9   310.4   320.3   336.4   356.6   388.9   470.3  1316.0  3981.4  14189.4    14191
read      286.7    96.8    86.8   144.3   161.6   287.7   326.6   348.2   364.2   382.1   403.5   440.2   523.8   690.0  1833.0  29031.2    29072
read      267.9    85.3    86.8   154.0   173.3   265.6   294.5   310.2   320.3   336.3   356.2   388.8   464.7   662.6  2189.9  16243.2    16350
read      292.6   127.0    74.4   130.7   147.8   275.1   336.0   370.1   395.2   425.5   464.9   524.9   637.2   827.3  1345.1  86812.0    86891
read      480.4   276.5    74.4   160.5   193.2   443.2   538.0   590.6   635.6   711.0   863.3  1015.1  1223.2  1523.4  7204.5 104457.0   104441
read      248.3   126.7    86.8   155.7   172.1   242.1   265.3   277.8   288.1   299.1   315.6   345.7   429.4  1106.9  7371.5   8951.4     8906
read      288.4   118.9    80.4   135.2   151.0   286.2   337.5   364.0   381.9   401.6   428.8   469.1   554.6   737.3  3048.5  42135.6    42175
