Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778009191142
Timestamp end: 1778010991528

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      373.2   347.3    86.8   142.1   159.1   284.0   352.3   399.9   447.0   517.3   637.4   918.4  1889.7  3336.4  7539.1  85636.8    85561
read      269.7    77.8    93.8   170.3   191.0   266.1   291.8   306.6   316.7   329.6   344.7   371.1   440.8   717.5  2542.3  14247.4    14194
read      307.7   217.1    86.8   140.0   155.0   265.5   324.2   357.1   382.0   414.3   466.7   589.7  1199.9  2308.4  6175.5  87868.8    88002
read      313.6   231.6    86.8   140.7   156.5   268.7   327.0   360.7   386.4   420.7   474.3   603.0  1249.5  2469.2  7129.1  90631.6    90515
read      406.7   366.1    86.8   155.8   178.1   326.3   408.6   467.1   514.8   576.0   663.0   851.8  1889.8  4014.0  8557.6 109163.2   109283
read      282.3    93.6    86.8   159.2   177.6   280.5   314.4   332.4   344.3   360.5   379.7   411.2   495.1   749.6  2247.8  26724.2    26699
read      289.7   117.3    93.8   149.0   165.7   282.8   326.2   348.6   365.3   385.1   411.6   461.1   581.8  1140.6  3788.2  37396.6    37400
read      293.6    98.1    93.8   168.8   190.4   288.5   321.3   339.6   352.5   368.3   389.8   425.6   529.0  1244.5  2302.7  19319.6    19307
read      293.1   120.4    93.8   176.1   199.1   283.6   314.1   331.6   343.8   360.6   382.0   422.0   557.3  1358.6  4269.8  11566.4    11527
read      772.7  1023.0    86.8   191.0   222.8   400.6   515.2   620.1   764.5  1393.1  1942.1  3099.7  4890.6  7939.0 10134.8  83519.4    83787
read      273.6    96.1    86.8   156.1   175.2   269.7   300.8   317.4   329.9   343.7   363.6   395.3   493.0  1135.3  3723.5  22333.4    22209
read      288.3   180.2    86.8   136.7   150.5   257.5   314.7   344.4   366.7   393.7   432.9   519.4   870.2  2196.9  4677.3  74986.8    75169
read      282.0   167.3    86.8   135.1   149.0   254.3   311.0   340.5   361.8   387.4   424.2   500.0   793.9  2002.1  4840.2  73765.8    73833
read      316.9   250.0    86.8   140.8   156.5   269.1   328.4   362.5   388.6   423.9   481.0   616.1  1252.7  3049.4  7292.2  94865.8    94641
read      275.6   125.3    86.8   134.9   148.8   259.4   313.4   340.9   360.6   383.6   415.0   473.4   636.0  1052.6  2538.5  61147.4    61338
read      308.6   225.3    86.8   140.1   155.5   265.8   323.1   356.3   381.6   415.4   468.7   594.9  1129.4  2549.7  7276.2  91562.4    91825
read      290.6   188.8    86.8   136.3   150.4   257.3   315.4   345.9   368.9   397.1   439.4   533.3   904.4  2273.4  5008.5  77231.0    77235
read      278.1   101.5    93.8   144.6   160.7   274.9   316.4   337.4   351.9   369.2   392.6   431.4   533.1   753.3  2829.9  37223.6    37257
read      286.0   109.2    93.8   148.6   165.5   281.1   321.2   342.1   357.8   374.9   400.1   444.4   557.7  1008.5  2799.3  32216.8    32057
read      591.7   593.0    93.8   219.4   253.8   441.4   546.7   613.2   669.4   752.3   916.9  1630.8  3452.2  7183.7  8134.0 108544.4   108618
read      282.3   157.6    86.8   135.0   148.9   254.9   311.7   341.8   364.0   390.9   430.7   515.1   782.2  1528.2  4199.8  72915.2    72930
read      275.2   104.8    93.8   139.5   154.3   270.2   314.6   336.4   351.5   369.9   394.7   436.6   560.5   861.8  2150.3  43645.2    43714
read      303.0   215.3    86.8   138.5   153.3   261.8   319.1   351.1   374.8   405.2   457.4   580.2  1153.3  2302.9  6175.6  87126.4    87369
read      280.4   126.0    86.8   137.9   151.8   265.9   319.6   346.2   365.7   388.5   419.3   474.2   630.1  1182.5  2004.0  56706.0    56640
read      333.0   271.1    86.8   143.1   160.0   276.6   337.5   373.6   402.5   444.0   509.5   670.0  1505.5  2891.8  7299.6  97194.2    97360
read      285.0   185.8    86.8   135.0   149.1   253.3   309.8   339.9   361.9   389.0   429.0   517.7   872.8  1960.6  6204.2  79769.4    79788
read      266.8    85.1   101.3   174.9   194.1   262.3   286.4   299.6   310.4   321.3   338.8   366.3   436.2   738.2  3581.6  11349.0    11352
read      301.6   203.2    86.8   138.4   153.2   261.5   319.1   351.2   375.1   406.2   458.2   582.1  1089.9  2134.9  4629.0  87563.4    87962
read      278.2   130.5    86.8   141.4   157.0   272.3   315.7   337.4   352.6   370.7   395.6   437.4   551.2   996.7  4266.9  40804.4    40663
read      281.3   129.6    86.8   136.5   150.6   263.5   318.3   345.8   366.2   390.2   423.7   486.6   688.0  1271.0  2121.9  59471.2    59386
read      276.9   117.1    86.8   138.5   152.7   267.6   315.6   339.5   356.8   376.3   403.1   456.1   607.7   966.4  1969.3  48267.2    48302
read      279.9    93.5   101.3   160.2   180.8   274.9   306.3   323.2   336.6   351.6   371.9   404.5   506.8   919.5  2699.7  19390.8    19398
read      359.7   323.9    86.8   140.7   157.2   282.1   348.9   394.7   436.4   503.7   612.1   830.6  1672.7  3433.4  7804.5  82184.6    82197
read      303.8   260.0    86.8   137.0   151.1   260.4   318.5   350.0   373.5   403.9   455.9   573.0  1132.8  3140.1  7886.4  77477.8    77387
read      288.7   169.0    86.8   137.7   151.7   260.2   316.9   346.9   369.3   396.8   437.0   522.2   829.5  1981.2  4028.5  72858.0    72753
read      255.1   110.4   101.3   173.6   189.8   249.2   270.5   282.8   291.7   302.7   317.3   340.8   401.5  1241.8  5347.5   7740.4     7720
read      288.0   150.8    86.8   138.6   153.1   273.0   323.5   349.3   368.4   392.0   425.8   488.8   659.9  1766.0  4531.5  46186.2    46279
read      300.4   154.0    86.8   141.4   156.8   283.0   336.1   365.1   386.6   412.7   451.0   510.9   715.2  1878.8  2980.1  42172.6    42102
read      411.4   457.4    86.8   144.2   162.5   291.2   362.5   412.7   461.6   541.3   700.1  1198.1  2437.9  4430.4  8043.0  90969.8    90892
read      278.8   111.6    93.8   142.4   158.0   273.9   317.4   339.2   354.8   372.7   397.4   438.6   549.9   916.8  3831.0  39977.4    39976
read      277.8   147.0    86.8   134.6   148.6   257.6   311.9   339.4   359.2   382.7   414.5   474.0   696.4  1715.8  3425.0  61086.4    61084
read      271.0    73.1   101.3   164.4   185.1   268.3   295.9   311.7   322.0   336.1   352.8   380.5   452.5   663.8  1721.6  16760.6    16735
read      290.5   151.6    86.8   139.0   154.0   275.5   325.5   351.6   371.1   395.6   431.9   496.2   672.8  1630.3  4571.8  46131.0    45909
read      301.8   123.7    86.8   151.3   169.8   293.3   336.8   360.7   377.7   399.0   429.4   478.7   612.5  1464.1  2416.9  28967.8    28976
read      465.7   510.1    86.8   151.5   173.1   319.7   402.7   467.7   529.0   627.8   853.9  1435.2  2707.2  4606.2  8064.8  84713.6    84704
read      374.1   337.5    86.8   149.3   168.4   298.9   367.8   412.8   451.9   505.6   593.2   796.1  1885.4  3547.4  7790.3 101749.6   101822
read      305.8   217.8    86.8   138.8   153.8   261.9   319.7   352.8   377.7   411.3   466.5   598.9  1188.4  2310.8  6538.6  92606.8    92571
read      262.9    82.0   101.3   170.8   190.5   258.7   283.0   296.0   307.1   318.8   335.7   361.9   424.9   585.2  2562.6  12136.0    12106
read      277.3   133.4    86.8   135.5   149.3   260.5   314.1   340.8   360.3   383.2   414.7   472.9   653.2  1329.0  3441.7  58550.8    58568
read      281.5   139.8    86.8   138.2   152.3   267.7   318.8   344.4   363.0   384.6   413.9   469.8   633.4  1469.5  3953.6  51390.0    51319
read      277.7    86.8    93.8   161.0   180.5   274.7   305.8   322.2   334.8   347.8   367.8   399.7   490.0   818.2  2133.7  21622.6    21556
read      280.3    99.3    93.8   168.8   191.1   273.4   302.5   318.2   330.4   343.7   363.5   395.8   504.8  1250.7  3884.1  14215.8    14191
read      306.8   158.6    93.8   148.4   166.9   292.5   338.7   364.6   384.0   407.6   444.4   501.6   677.3  1714.3  6215.1  29139.6    29072
read      323.3   194.6    93.8   163.8   189.1   303.0   344.5   368.5   386.6   407.9   439.4   502.6   915.8  1910.9  7334.5  16337.6    16350
read      910.0  1116.7    86.8   222.7   251.9   451.8   606.8   785.9  1363.6  1770.9  2623.5  3310.1  5213.1  7989.4 10000.1  86629.6    86891
read      548.4   470.0    93.8   216.4   259.0   454.5   571.8   634.1   681.3   741.0   832.9  1014.6  2765.2  6365.4  8127.3 104401.6   104441
read      278.1   231.3    93.8   169.5   188.2   255.9   279.7   293.5   304.5   317.7   338.7   381.4   885.6  2973.1  7975.4   8888.6     8906
read      285.2   130.9    86.8   141.1   156.4   274.9   321.1   345.0   362.6   383.2   412.2   467.6   623.7  1484.4  2718.3  42112.6    42175
read      289.6   130.9    86.8   136.0   150.9   276.4   329.7   358.5   379.5   404.9   443.7   502.8   638.8  1017.3  3239.1  51785.0    51797
read      300.0   186.7    86.8   137.5   152.0   264.9   323.8   356.5   381.5   416.1   471.9   581.1   892.8  2061.9  4415.0  76797.2    76678
read      273.9   141.2    86.8   160.7   180.6   270.0   298.2   314.2   325.4   339.1   356.6   384.2   453.7   983.9  7796.6  19636.0    19630
read      296.3   172.9    86.8   141.5   157.2   265.3   320.7   352.3   374.9   403.7   449.8   538.3   865.3  2079.8  3474.3 100242.0   100132
read      275.7    99.8    86.8   142.6   158.0   273.8   315.4   336.4   350.6   368.0   390.5   426.5   519.2   694.3  2339.6  40410.2    40498
read      380.9   260.3    86.8   158.9   180.5   321.7   399.6   453.6   497.1   552.3   634.8   780.4  1169.6  3092.5  7059.1 108451.2   108559
read      281.2    96.1    93.8   159.2   178.1   280.4   312.7   329.7   341.3   355.8   373.0   402.6   481.6   634.2  3249.6  23865.0    23964
read      269.5   116.6    86.8   133.9   147.8   252.7   307.6   335.4   354.5   376.6   405.9   461.1   608.2   931.7  2063.4  70694.2    70760
read      296.8   182.2    86.8   140.4   156.2   263.7   319.2   350.4   373.4   402.6   448.5   540.7   927.8  2147.9  3435.8  99649.2    99567
read      354.3   224.4    86.8   151.8   171.5   301.8   372.5   421.0   461.3   512.7   588.1   730.7  1083.7  2370.2  3970.0 107409.2   107548
read      281.1   140.2    86.8   140.8   156.4   269.9   319.3   343.5   361.0   381.0   407.5   459.8   599.3  1015.3  6312.8  53860.0    53742
read      323.2   199.1    86.8   148.1   165.7   283.2   343.1   379.2   407.4   448.0   507.6   620.9   987.5  2452.0  3454.6 103959.2   103931
read      275.3   119.7    86.8   137.5   151.7   262.8   314.0   339.6   357.8   378.6   405.6   459.9   605.5   968.7  3544.8  60514.8    60359
read      265.9   103.1   101.3   174.1   193.3   258.5   282.5   296.0   307.6   319.8   338.9   368.9   458.8  1148.4  3830.0   9602.2     9725
read      293.0   147.0    86.8   136.9   151.8   277.8   331.1   360.1   381.6   408.4   448.3   509.5   662.4  1300.1  3770.5  51975.4    52014
read      314.1   137.6    80.4   142.6   160.5   300.4   356.4   388.6   413.0   444.0   483.1   539.3   663.0  1205.7  2986.1  40060.2    40053
read      598.3   844.5    86.8   158.8   184.3   341.8   425.2   490.3   553.8   669.7  1376.4  2594.3  4152.9  7718.5  8993.4  86447.4    86436
read      278.9    91.6    86.8   156.9   176.8   276.6   308.0   324.5   337.1   351.4   371.8   404.0   498.6   715.8  3106.2  24104.8    23983
read      270.3   128.9    86.8   134.1   148.0   254.1   307.7   334.0   352.1   372.8   400.9   454.1   620.0  1252.3  3666.9  66644.8    66595
read      278.2    87.6    86.8   154.0   172.5   277.8   310.1   326.9   338.8   352.8   371.3   402.4   489.5   750.8  2664.1  26085.4    26056
read      287.3   132.6    86.8   137.4   152.1   275.3   326.7   353.5   372.8   397.4   431.6   491.5   632.7  1298.1  2531.4  51810.6    51764
read      297.4   118.6    86.8   142.4   159.3   289.8   338.3   364.5   383.5   405.4   439.7   495.7   616.9   964.0  1813.6  40145.4    40202
read      542.9   813.3    86.8   145.6   165.7   314.1   388.8   441.8   492.3   577.5   853.4  2407.8  4175.9  7687.3  8718.5  76647.8    76665
read      268.7    82.6   101.3   175.4   195.7   264.3   288.4   301.9   312.3   323.6   340.2   366.8   435.4   866.5  2460.4  11108.8    11133
read      279.0   140.5    86.8   137.1   151.3   256.4   311.5   339.9   360.3   384.6   418.6   486.1   717.2  1578.0  3141.3  80276.2    80405
read      280.6   140.3    86.8   137.1   151.4   257.3   312.4   341.1   362.0   386.8   422.0   493.5   741.3  1432.6  2830.0  79115.2    79106
read      300.2   195.1    86.8   141.6   157.7   266.5   321.9   353.5   376.5   406.4   455.1   550.1   927.6  2269.0  5060.2  97262.4    97258
read      277.4   100.0    86.8   145.1   161.5   275.9   313.8   333.1   345.7   362.9   384.3   422.0   537.8   858.1  2485.5  36226.0    36307
read      285.4   115.2    86.8   150.4   168.8   279.8   315.3   334.4   346.8   365.5   390.1   434.0   584.9  1198.9  3146.0  28633.0    28636
read      307.6   169.8    86.8   142.4   159.6   289.8   338.1   364.9   385.1   410.5   451.3   529.6   821.5  1859.9  4227.3  41664.0    41620
read      348.6   234.2    86.8   142.8   160.8   293.6   360.9   408.3   453.7   512.7   593.0   742.0  1212.3  2242.5  4453.7  75679.6    75736
read      305.7   143.5    86.8   141.2   158.7   288.4   337.7   365.8   387.6   415.7   458.4   538.6   785.4  1470.1  2311.2  45002.6    44979
read      309.1   143.0    86.8   147.2   166.6   296.0   340.5   366.1   386.1   411.2   450.8   517.7   701.9  1408.7  3037.5  31626.2    31478
read      327.5   138.6    86.8   142.7   162.4   313.8   376.4   411.3   437.7   468.1   504.1   560.1   674.6   970.9  2573.6  37467.2    37586
read      648.9   792.3    93.8   219.3   250.2   424.5   528.4   593.7   651.3   747.5  1050.3  2334.6  4180.5  7688.6  9024.2 100709.2   108330

Total QPS = 57399.3 (103318824 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25519750269 bytes :   13.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
