2026/05/09 22:53:41 auto-detected memcached PID: 4465
2026/05/09 22:53:41 logging to log20260509_225341.txt
2026/05/09 23:13:01 memcached util=0.47 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:03 memcached util=0.26 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:05 memcached util=0.27 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:07 memcached util=0.27 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:09 memcached util=0.27 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:11 memcached util=0.27 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:13 memcached util=0.30 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:15 memcached util=0.30 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:17 memcached util=0.56 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:19 memcached util=0.71 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:21 memcached util=0.72 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:23 memcached util=0.71 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:25 memcached util=0.76 on 3 cores; batchCores=1 active=true pending=2
2026/05/09 23:13:25 job barnes finished in 1m55.255423667s
2026/05/09 23:13:25 starting vips cores=[3] threads=1
2026/05/09 23:13:27 memcached util=0.78 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:29 memcached util=0.75 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:31 memcached util=0.64 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:33 memcached util=0.15 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:35 memcached util=0.14 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:37 memcached util=0.13 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:37 shrinking memcached → 2 core(s)
2026/05/09 23:13:39 memcached util=0.18 on 2 cores; batchCores=2 active=true pending=1
2026/05/09 23:13:41 memcached util=0.17 on 2 cores; batchCores=2 active=true pending=1
2026/05/09 23:13:43 memcached util=0.20 on 2 cores; batchCores=2 active=true pending=1
2026/05/09 23:13:43 shrinking memcached → 1 core(s)
2026/05/09 23:13:45 memcached util=0.17 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:13:47 memcached util=0.78 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:13:47 expanding memcached → 2 core(s)
2026/05/09 23:13:49 memcached util=0.82 on 2 cores; batchCores=2 active=true pending=1
2026/05/09 23:13:49 expanding memcached → 3 core(s)
2026/05/09 23:13:51 memcached util=0.54 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:53 memcached util=0.56 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:55 memcached util=0.56 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:57 memcached util=0.52 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:13:59 memcached util=0.52 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:01 memcached util=0.53 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:03 memcached util=0.49 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:05 memcached util=0.49 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:07 memcached util=0.51 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:09 memcached util=0.50 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:11 memcached util=0.48 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:13 memcached util=0.49 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:15 memcached util=0.47 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:17 memcached util=0.55 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:19 memcached util=0.61 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:21 memcached util=0.61 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:23 memcached util=0.62 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:25 memcached util=0.61 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:27 memcached util=0.59 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:29 memcached util=0.67 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:31 memcached util=0.54 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:33 memcached util=0.19 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:35 memcached util=0.17 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:37 memcached util=0.16 on 3 cores; batchCores=1 active=true pending=1
2026/05/09 23:14:37 shrinking memcached → 2 core(s)
2026/05/09 23:14:39 memcached util=0.22 on 2 cores; batchCores=2 active=true pending=1
2026/05/09 23:14:41 memcached util=0.18 on 2 cores; batchCores=2 active=true pending=1
2026/05/09 23:14:43 memcached util=0.20 on 2 cores; batchCores=2 active=true pending=1
2026/05/09 23:14:43 shrinking memcached → 1 core(s)
2026/05/09 23:14:45 memcached util=0.21 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:14:47 memcached util=0.18 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:14:49 memcached util=0.15 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:14:51 memcached util=0.16 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:14:53 memcached util=0.17 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:14:55 memcached util=0.14 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:14:57 memcached util=0.15 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:14:59 memcached util=0.13 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:15:01 memcached util=0.28 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:15:03 memcached util=0.91 on 1 cores; batchCores=3 active=true pending=1
2026/05/09 23:15:03 expanding memcached → 2 core(s)
2026/05/09 23:15:04 job vips finished in 1m38.096299308s
2026/05/09 23:15:05 starting radix cores=[2 3] threads=2
2026/05/09 23:15:05 memcached util=0.61 on 2 cores; batchCores=2 active=true pending=0
2026/05/09 23:15:05 expanding memcached → 3 core(s)
2026/05/09 23:15:07 memcached util=0.34 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:09 memcached util=0.30 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:11 memcached util=0.31 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:13 memcached util=0.32 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:15 memcached util=0.30 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:17 memcached util=0.25 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:19 memcached util=0.22 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:21 memcached util=0.20 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:21 shrinking memcached → 2 core(s)
2026/05/09 23:15:23 memcached util=0.31 on 2 cores; batchCores=2 active=true pending=0
2026/05/09 23:15:25 memcached util=0.27 on 2 cores; batchCores=2 active=true pending=0
2026/05/09 23:15:27 memcached util=0.25 on 2 cores; batchCores=2 active=true pending=0
2026/05/09 23:15:29 memcached util=0.27 on 2 cores; batchCores=2 active=true pending=0
2026/05/09 23:15:31 memcached util=0.40 on 2 cores; batchCores=2 active=true pending=0
2026/05/09 23:15:33 memcached util=0.91 on 2 cores; batchCores=2 active=true pending=0
2026/05/09 23:15:33 expanding memcached → 3 core(s)
2026/05/09 23:15:35 memcached util=0.64 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:37 memcached util=0.71 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:39 memcached util=0.60 on 3 cores; batchCores=1 active=true pending=0
2026/05/09 23:15:40 job radix finished in 35.454919759s
2026/05/09 23:15:40 done. log: log20260509_225341.txt
