Random waveform, supplied seed
Total number of intervals = 225 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412)
Average QPS expected = 58238
Timestamp start: 1778414676370
Timestamp end: 1778416476702

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      283.4   106.7    80.4   139.4   155.6   281.9   326.0   348.4   364.6   383.1   405.3   445.2   523.1   716.3  2815.5  33499.6    33517
read      284.5   126.6    74.4   129.0   144.4   268.3   330.0   363.5   387.1   415.0   451.0   501.7   605.3   746.4  2025.0  66177.5    66204
read      286.8   133.0    74.4   129.3   145.3   269.2   330.3   364.5   389.0   418.7   456.2   508.2   617.1   788.3  3136.5  73740.5    73758
read      410.0   226.1    74.4   154.3   182.0   367.4   462.5   514.3   551.1   596.6   664.1   827.7  1153.9  1392.1  4956.8  99750.9    99742
read      573.8   270.6    74.4   236.2   297.8   531.0   598.8   646.5   703.8   843.8   977.9  1085.3  1246.9  1469.2  7308.6 109178.2   109462
read      464.4   268.5    74.4   156.1   186.8   432.5   528.3   577.6   616.2   671.7   797.0  1001.9  1221.6  1458.0  7195.4  94252.9    94453
read      281.4   117.5    74.4   132.2   147.9   276.1   327.2   353.8   372.2   394.3   423.3   466.0   549.1   701.9  3224.0  44006.2    44096
read      490.9   270.5    80.4   166.7   204.6   459.3   546.8   595.8   637.6   706.4   858.3  1028.2  1237.1  1482.9  7234.2 100439.1   100467
read      238.7    90.5    86.8   159.8   174.0   231.1   253.8   267.3   276.1   288.5   304.1   332.7   398.4  1110.4  3208.7   8601.2     8576
read      284.8   126.7    74.4   129.8   145.0   271.1   332.2   364.0   386.3   412.1   446.4   495.6   593.2   776.4  2263.2  59244.9    59359
read      234.6    84.7    80.4   160.4   174.1   227.6   249.0   261.3   270.1   280.9   294.8   320.7   384.9  1135.0  3047.1   7614.4     7614
read      286.0   138.5    74.4   131.8   147.7   271.8   332.8   364.5   386.4   411.7   445.4   492.3   588.8   797.6  3331.4  60014.5    60329
read      286.1   109.9    80.4   136.7   152.5   281.5   334.3   360.8   378.8   399.6   428.3   468.0   546.8   674.4  1886.7  43677.4    43762
read      284.2   128.4    74.4   128.8   144.0   267.8   329.8   363.1   386.6   414.2   450.1   500.7   602.5   780.7  2953.9  66820.0    67038
read      275.8    91.3    80.4   143.9   161.7   274.9   311.8   332.6   346.3   363.5   384.1   416.7   482.4   602.2  2290.5  26171.2    26095
read      285.6   138.7    74.4   128.4   144.0   267.4   329.6   363.6   387.7   416.4   453.4   505.8   617.3   902.0  3361.9  71214.2    71173
read      581.4   279.2    80.4   217.1   294.8   536.2   611.7   667.3   730.4   857.4   979.9  1098.9  1272.8  1519.4  7350.6 109398.2   109276
read      258.3   107.7    86.8   154.3   173.5   249.6   276.9   292.1   304.0   318.9   339.6   373.2   507.0  1093.6  3703.4  13096.4    13150
read      284.2   121.5    74.4   128.9   144.3   269.4   331.8   364.4   387.3   414.4   449.4   497.1   592.3   739.3  1974.6  61268.1    61250
read      299.8   142.4    74.4   133.1   150.7   280.8   342.2   376.9   402.5   434.9   474.2   534.2   659.7   990.2  3078.1  84395.8    84472
read      294.0   130.7    74.4   131.3   148.6   275.6   336.7   371.2   397.2   429.2   467.7   525.6   637.4   842.4  2214.2  82216.2    82226
read      274.5   105.4    80.4   141.6   158.8   273.3   310.4   331.3   345.3   362.7   383.8   417.3   487.8   624.7  3228.7  27590.1    27671
read      412.5   247.7    80.4   149.3   174.5   358.9   464.6   524.3   565.6   614.3   681.2   879.3  1229.1  1454.1  7091.6  98639.6    98736
read      568.8   278.0    80.4   219.2   278.4   528.2   599.6   648.6   703.5   840.9   979.7  1089.5  1258.6  1491.6  7365.0 106258.8   106314
read      492.6   265.5    74.4   172.9   210.7   467.5   544.3   586.9   624.8   688.2   880.3  1024.8  1191.0  1436.8  7230.7 105044.9   105027
read      434.5   235.7    68.9   155.6   184.8   406.1   490.8   532.9   566.2   617.5   745.0   927.4  1094.8  1301.9  6244.3  96796.2    96867
read      346.4   173.9    80.4   144.1   165.9   316.9   388.7   431.9   464.4   503.7   557.4   652.0   880.3  1169.3  3806.2  89350.5    89493
read      285.1   117.7    74.4   131.6   147.3   276.2   334.6   363.7   383.8   406.5   437.3   481.5   571.5   708.4  2318.3  50736.4    50538
read      270.1    86.8    80.4   148.1   166.9   268.4   299.9   319.2   333.1   347.7   368.0   398.0   464.9   581.8  2450.5  22008.4    22083
read      284.0   122.2    74.4   132.5   148.1   276.7   332.9   360.7   379.6   401.2   431.0   471.3   553.9   727.5  3202.5  48571.0    48618
read      375.2   214.0    74.4   144.0   166.8   330.6   418.4   469.7   507.6   553.2   619.1   759.3  1093.5  1356.8  4453.6  94252.0    94298
read      285.2   131.3    74.4   129.2   144.7   269.9   331.6   364.2   387.2   414.5   449.7   498.6   594.3   799.3  3657.0  63569.2    63579
read      283.3   126.4    74.4   128.7   144.0   268.3   329.8   362.6   385.7   412.9   448.2   497.3   593.5   742.5  1960.1  64491.2    64573
read      287.3   130.6    74.4   129.7   145.8   270.3   331.1   364.6   389.0   418.5   455.8   508.2   619.3   805.0  2539.0  77096.4    77178
read      279.7   106.3    80.4   141.2   158.1   278.8   319.4   341.2   356.5   373.0   395.8   430.2   499.7   646.2  3189.9  29852.6    29824
read      284.0   124.8    74.4   129.4   144.6   268.8   331.4   364.0   386.7   413.1   447.4   497.0   594.1   757.4  2570.5  64602.9    64495
read      270.7   104.0    74.4   149.4   168.6   268.5   299.3   318.3   332.0   346.4   366.8   396.3   460.6   622.3  3211.3  20871.2    20917
read      299.1   131.8    74.4   133.5   151.3   280.4   341.7   376.7   402.9   435.4   474.6   534.5   653.8   854.3  1981.4  85764.8    85651
read      285.3   128.6    74.4   129.7   145.1   270.2   332.4   365.0   387.8   414.7   449.7   499.1   593.9   761.3  2462.5  62119.5    61935
read      284.0   120.4    74.4   131.1   146.5   275.5   332.8   362.0   382.1   404.5   435.7   480.8   568.2   710.4  2413.7  50251.9    50216
read      286.1   133.8    74.4   128.8   144.5   268.6   330.1   364.0   388.3   417.3   454.5   506.9   614.8   805.6  3313.3  72287.4    72251
read      284.8   124.3    74.4   129.2   144.9   268.3   329.7   363.0   386.9   415.7   452.6   503.3   607.0   747.7  1962.9  71759.2    71798
read      264.3    86.0    80.4   148.9   167.8   262.8   292.2   309.4   321.4   337.1   355.9   384.1   444.0   572.7  2825.0  19728.2    19701
read      272.5    93.8    80.4   144.0   161.7   272.3   306.4   325.7   339.5   355.5   374.1   404.7   473.5   607.6  3050.8  25073.8    24952
read      293.1   134.3    74.4   131.2   148.2   274.7   335.3   369.4   394.7   426.0   464.9   522.2   640.4   906.5  3238.0  81826.9    81838
read      277.2    95.3    80.4   142.8   160.7   276.4   313.3   334.0   347.8   365.1   386.7   421.7   496.4   643.8  2362.6  26715.6    26648
read      270.6    91.0    80.4   143.2   161.2   270.0   303.4   322.8   337.0   352.7   372.1   402.3   468.0   602.9  2349.3  24755.9    24837
read      275.8    97.8    80.4   140.1   157.1   276.0   314.3   335.3   349.4   366.6   388.4   422.4   492.4   606.8  1997.0  29479.5    29420
read      505.7   273.7    74.4   175.2   216.0   475.5   556.6   603.2   641.4   719.8   904.6  1051.3  1242.2  1481.1  7244.3 103861.1   103882
read      294.7   141.2    74.4   130.7   147.0   275.2   337.9   372.4   397.7   429.0   466.5   526.0   685.8  1001.0  2535.0  70372.9    70314
read      286.8   129.9    74.4   130.2   145.7   271.8   333.7   366.3   389.3   416.5   451.3   501.2   599.5   801.6  3118.8  61701.0    61679
read      286.4   118.9    74.4   133.6   149.5   277.8   334.9   363.8   383.7   406.1   437.4   481.8   571.4   695.0  2021.2  49525.0    49557
read      268.6   109.0    86.8   150.1   169.7   265.1   295.7   314.4   327.8   342.9   363.0   392.8   458.4   642.7  3463.3  19358.6    19325
read      244.2    95.7    86.8   161.1   176.8   236.5   260.6   273.3   283.7   295.0   313.1   341.1   402.7  1099.7  3738.4   9174.4     9128
read      413.7   250.9    74.4   147.7   173.2   360.6   465.7   522.8   563.8   614.2   688.7   914.9  1191.1  1443.2  7098.9  94904.0    94933
read      275.8   154.0    80.4   144.1   162.5   272.1   306.8   326.9   340.9   357.7   377.4   410.6   485.2   920.0  8536.6  24382.8    24327
read      283.3   128.9    74.4   128.7   144.2   266.5   328.0   361.4   385.0   412.7   449.0   499.8   594.7   784.7  3082.5  71874.5    71896
read      317.8   150.4    74.4   138.2   157.7   294.5   358.5   396.3   425.8   461.0   505.2   577.0   755.9  1092.9  1990.3  93857.8    93771
read      265.3    91.4    80.4   147.1   166.2   263.5   293.6   311.5   324.0   339.4   358.8   387.7   453.0   658.0  2357.4  20496.8    20452
read      281.4   110.3    74.4   133.6   149.4   278.3   329.6   355.1   372.4   392.9   418.9   458.1   533.1   654.1  2517.3  42258.4    42338
read      284.2   130.6    74.4   128.5   144.0   266.8   328.2   362.1   386.1   415.1   452.1   502.9   608.6   816.4  3044.0  72504.9    72627
read      288.4   133.4    74.4   130.0   146.6   271.2   331.5   365.3   390.0   420.0   457.7   510.3   619.4   794.2  1923.3  80682.4    80603
read      282.9   116.3    74.4   131.6   146.9   276.4   333.2   361.3   380.2   401.6   431.0   470.9   549.3   688.1  1781.8  49044.2    49049
read      297.3   136.2    74.4   132.9   151.0   278.6   338.5   372.4   398.2   430.0   468.8   528.3   656.1   929.2  3215.2  92225.0    92305
read      279.2   121.7    74.4   128.5   143.4   268.8   326.2   355.7   376.1   400.0   432.6   477.8   568.2   716.4  2507.1  56930.0    56889
read      284.1   133.3    74.4   128.1   143.9   266.8   326.1   359.3   383.4   412.3   450.1   503.2   616.3   870.0  3383.7  78017.6    78036
read      278.7   122.3    74.4   126.3   141.4   263.5   323.2   355.6   378.2   404.6   440.8   491.5   590.0   748.4  2465.8  71510.1    71583
read      282.5   126.5    74.4   127.7   143.0   267.0   326.9   359.2   382.4   409.6   446.3   498.6   603.3   806.7  2359.6  72757.6    72609
read      626.6   262.0    93.8   364.7   411.5   555.5   622.9   692.4   820.0   926.3  1007.1  1092.9  1234.6  1463.4  7421.9 107261.5   107382
read      327.7   171.3    74.4   135.9   155.4   298.6   367.1   406.4   437.2   472.3   523.3   624.4   889.7  1142.1  3340.1  86540.2    86530
read      258.7    93.4    80.4   151.5   171.6   255.6   282.6   296.3   308.8   322.1   341.5   370.5   434.9   620.6  3196.0  16627.2    16550
read      291.6   134.7    74.4   131.5   148.7   275.3   333.6   366.5   391.2   421.5   459.5   513.7   626.8   857.1  2943.3  84451.4    84534
read      279.0   119.6    74.4   126.3   141.6   263.2   323.0   356.0   379.2   406.0   442.9   494.3   594.6   742.9  1543.1  72599.2    72631
read      280.2   115.5    74.4   130.7   146.0   275.0   328.8   355.3   373.5   395.2   423.7   465.6   548.4   693.3  2272.7  49206.4    49291
read      280.6   121.7    74.4   128.2   143.1   267.5   328.4   359.5   381.2   405.6   439.0   487.9   581.8   727.8  1995.8  62258.2    62175
read      288.4   141.9    74.4   128.5   144.6   270.0   330.2   364.0   388.7   418.7   457.1   511.6   630.5  1068.6  3824.2  80156.4    80213
read      259.6    79.5    80.4   151.4   172.2   256.2   283.6   298.1   311.3   326.0   344.9   374.1   450.7   614.8  2463.2  16650.8    16566
read      281.0   119.2    74.4   129.3   144.3   272.4   330.3   359.3   378.9   401.4   432.2   476.0   565.5   698.1  2436.7  53844.8    53985
read      477.7   282.4    80.4   160.4   194.8   441.2   537.7   587.3   627.0   685.2   823.6  1028.0  1239.5  1968.3  7347.2 101890.2   101949
read      270.5    92.5    80.4   142.9   161.0   269.6   302.4   320.8   334.9   350.0   370.2   401.6   479.7   695.3  3374.1  24191.0    24076
read      281.1   127.0    74.4   129.8   144.8   272.9   329.9   358.6   377.6   399.8   430.2   473.1   565.3   728.3  2547.2  52716.2    52574
read      470.9   233.8    80.4   177.8   218.5   440.3   515.9   562.5   604.9   679.4   804.2   938.1  1097.2  1306.6  6052.7 106185.8   106271
read      480.4   242.7    74.4   184.1   226.3   449.2   528.1   574.7   614.3   677.6   801.5   958.7  1144.9  1348.2  7160.7 105555.4   105451
read      288.7   126.9    74.4   130.5   147.4   271.2   330.6   364.4   389.1   419.4   457.9   511.5   625.2   800.7  2413.9  85986.8    86087
read      277.8   101.3    80.4   141.0   157.9   277.8   315.2   336.0   350.2   367.5   389.9   425.7   505.3   660.4  2832.9  29157.1    29108
read      399.3   219.1    80.4   151.3   178.2   358.7   450.1   498.8   534.5   579.2   644.8   822.6  1094.7  1334.0  5145.1 100859.0   101115
read      283.5   131.8    74.4   128.1   143.7   266.3   327.1   361.1   385.2   413.7   450.7   501.8   605.9   794.5  2742.3  74251.8    74326
read      283.8   121.7    74.4   128.8   144.6   267.1   328.4   361.9   385.8   414.2   451.2   502.4   602.7   747.7  1588.8  75720.8    75832
read      319.0   157.3    74.4   139.0   159.2   295.7   359.6   396.9   425.7   459.8   502.9   574.8   760.8  1112.9  3737.4  95045.5    94901
read      266.8    77.1    86.8   162.1   182.4   263.0   290.3   306.4   318.6   333.8   351.8   380.2   445.5   591.6  2109.5  15826.6    15809
read      282.9   115.9    74.4   143.4   161.1   280.9   320.8   342.2   357.5   373.8   396.6   431.9   507.3   796.8  3951.4  28975.5    28874
read      281.3   114.9    74.4   129.8   144.9   273.5   331.5   360.4   379.9   401.7   431.6   472.5   556.4   690.7  1771.8  51919.2    51882
read      282.6   151.9    80.4   138.5   155.2   279.5   321.2   343.1   358.9   375.8   399.2   437.6   532.1  1152.1  8341.0  32675.6    32653
read      281.1   106.7    74.4   133.5   149.1   278.4   329.0   354.2   371.3   391.7   417.6   457.3   535.1   654.6  1875.6  41620.2    41676
read      280.6   133.2    74.4   127.7   142.6   264.9   327.4   359.9   382.3   408.0   442.9   490.7   585.8   740.1  3078.8  63104.8    63019
read      335.1   169.7    74.4   140.6   161.7   304.9   373.7   415.8   447.5   484.7   535.5   629.5   911.9  1172.2  3277.4  99255.8    99164
read      281.4   117.6    74.4   131.8   147.3   276.3   330.5   357.4   375.4   397.1   425.1   465.0   543.9   673.2  2169.7  46940.9    47055
read      295.9   140.3    74.4   131.2   147.5   278.6   341.1   374.6   399.1   429.9   467.1   527.2   652.8   920.3  3494.7  62342.2    62394
read      347.8   193.6    74.4   144.4   167.5   319.5   389.3   431.3   462.8   501.0   551.4   643.3   888.3  1267.2  4136.4  98528.5    98519
read      267.8    94.3    74.4   136.0   152.6   269.3   305.6   325.5   339.6   355.8   374.3   404.5   475.6   599.4  2146.8  31998.5    32122
read      270.7   106.1    74.4   127.4   142.6   267.4   319.3   344.2   361.5   380.6   403.6   443.0   516.7   639.3  1916.6  49426.1    49464
read      259.6    88.8    80.4   141.8   159.8   259.6   289.5   306.1   318.1   333.3   351.3   380.7   442.8   573.3  3141.3  23922.6    24034
read      273.2   117.5    74.4   124.8   140.4   257.5   317.4   348.8   370.7   396.3   430.1   478.6   578.3   735.1  1606.2  77366.6    77363
read      295.6   135.1    74.4   133.9   152.3   278.9   337.5   369.8   394.0   424.1   461.7   517.9   634.9   884.3  3286.9  91632.5    91698
read      269.3    99.8    74.4   131.6   147.3   270.9   312.8   334.6   348.9   366.2   387.5   420.5   490.6   623.3  3043.6  39051.8    38997
read      284.4   139.0    74.4   129.2   145.9   267.7   325.9   358.3   381.3   408.8   446.4   499.9   610.4   823.1  4051.8  86147.2    86028
read      281.8   125.4    74.4   128.7   145.1   265.8   324.8   356.9   379.6   406.5   443.1   495.5   599.2   767.6  1977.2  82903.5    83012
read      245.7    78.5    80.4   149.5   168.1   240.9   266.3   279.8   290.3   303.1   320.7   351.3   426.1   681.8  2771.6  14994.2    15024
read      270.9   113.5    68.9   125.0   140.5   263.2   319.2   346.6   365.4   386.7   413.2   455.9   538.4   683.7  2174.2  56642.5    56640
read      321.8   140.6    74.4   143.6   165.2   303.9   364.5   399.6   427.4   459.7   501.0   565.9   705.6   937.7  3134.1  97454.2    97362
read      392.7   194.8    74.4   160.1   189.0   360.0   439.3   482.7   513.8   553.1   619.1   774.8  1013.7  1210.9  3922.3 107402.4   107412

Total QPS = 58230.3 (104814464 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25889173102 bytes :   13.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.50%,100.00%
